firm_id,list_year,fiscal_year,rank,tie,state,revenue_usd,residential_installs,commercial_installs,employees,pct_rmr,rev_per_employee_usd,revenue_band,years_in_business,business_outlook,verified_by_publisher,outlier_excluded_from_excl_metrics
F0001,2009,2008,1,N,PA,38603438,52309,,1500,,25736,g. $25M+,58,,,Y
F0002,2009,2008,2,N,TX,26847972,1408,,112,,239714,g. $25M+,22,,Y,N
F0003,2009,2008,3,N,NY,26700000,160,,110,,242727,g. $25M+,34,,,N
F0004,2009,2008,4,N,CA,23675000,1923,,67,,353358,f. $10M-25M,28,,Y,N
F0005,2009,2008,5,N,NY,18000000,100,,56,,321429,f. $10M-25M,31,,Y,N
F0006,2009,2008,6,N,CA,15216859,3000,,130,,117053,f. $10M-25M,10,,,N
F0007,2009,2008,7,N,FL,14100000,238,,88,,160227,f. $10M-25M,22,,Y,N
F0008,2009,2008,8,N,MD,14000000,2400,,145,,96552,f. $10M-25M,54,,Y,N
F0009,2009,2008,9,N,CT,13634210,152,,30,,454474,f. $10M-25M,14,,Y,N
F0010,2009,2008,10,N,NY,13068146,229,,50,,261363,f. $10M-25M,27,,Y,N
F0011,2009,2008,11,N,CA,12188499,2500,,100,,121885,f. $10M-25M,25,,Y,N
F0012,2009,2008,12,N,CA,11378066,30,,53,,214680,f. $10M-25M,16,,Y,N
F0013,2009,2008,13,N,AL,11100000,75,,50,,222000,f. $10M-25M,10,,,N
F0014,2009,2008,13,N,NJ,11100000,75,,53,,209434,f. $10M-25M,22,,,N
F0015,2009,2008,15,N,MA,11000000,175,,50,,220000,f. $10M-25M,35,,Y,N
F0016,2009,2008,16,N,MD,10775000,,,,,,f. $10M-25M,32,,Y,N
F0017,2009,2008,17,N,WA,10597040,271,,62,,170920,f. $10M-25M,34,,Y,N
F0018,2009,2008,18,N,PA,10000000,1500,,60,,166667,f. $10M-25M,54,,Y,N
F0019,2009,2008,19,N,CA,9981483,,,45,,221811,e. $5M-10M,54,,,N
F0020,2009,2008,20,N,CA,9824092,40,,48,,204669,e. $5M-10M,15,,,N
F0021,2009,2008,21,N,?Okla.,9800000,450,,62,,158065,e. $5M-10M,25,,Y,N
F0022,2009,2008,22,N,PA,9612920,,,68,,141366,e. $5M-10M,30,,Y,N
F0023,2009,2008,23,N,AZ,9388000,150,,45,,208622,e. $5M-10M,14,,Y,N
F0024,2009,2008,24,N,NY,9323611,250,,60,,155394,e. $5M-10M,15,,Y,N
F0025,2009,2008,25,N,NY,7960460,84,,22,,361839,e. $5M-10M,22,,Y,N
F0026,2009,2008,26,N,MN,7500000,240,,60,,125000,e. $5M-10M,18,,Y,N
F0027,2009,2008,27,N,MO,7200000,750,,43,,167442,e. $5M-10M,26,,Y,N
F0028,2009,2008,28,N,TX,7075000,1200,,88,,80398,e. $5M-10M,33,,Y,N
F0029,2009,2008,29,N,AZ,7021000,,,,,,e. $5M-10M,8,,Y,N
F0030,2009,2008,30,N,NV,7000000,1600,,50,,140000,e. $5M-10M,23,,Y,N
F0031,2009,2008,30,N,UT,7000000,120,,42,,166667,e. $5M-10M,8,,Y,N
F0032,2009,2008,32,N,NY,6406387,100,,20,,320319,e. $5M-10M,20,,Y,N
F0033,2009,2008,33,N,UT,6352422,150,,45,,141165,e. $5M-10M,15,,,N
F0034,2009,2008,34,N,CA,5985569,36,,17,,352092,e. $5M-10M,14,,Y,N
F0035,2009,2008,35,N,?Alberta Canada,5800000,2600,,35,,165714,e. $5M-10M,16,,Y,N
F0036,2009,2008,36,N,AZ,5600000,3125,,45,,124444,e. $5M-10M,14,,Y,N
F0037,2009,2008,37,N,?N.H.,5500000,50,,23,,239130,e. $5M-10M,5,,Y,N
F0038,2009,2008,38,N,TX,5400000,60,,25,,216000,e. $5M-10M,13,,,N
F0039,2009,2008,39,N,MN,5225514,156,,28,,186626,e. $5M-10M,19,,,N
F0040,2009,2008,40,N,MD,5200000,1350,,25,,208000,e. $5M-10M,15,,,N
F0041,2009,2008,41,N,IN,5111233,110,,28,,182544,e. $5M-10M,12,,Y,N
F0042,2009,2008,42,N,TX,5000000,450,,40,,125000,e. $5M-10M,23,,Y,N
F0043,2009,2008,42,N,NY,5000000,400,,45,,111111,e. $5M-10M,30,,Y,N
F0044,2009,2008,44,N,VA,5000000,100,,27,,185185,e. $5M-10M,30,,Y,N
F0045,2009,2008,45,N,NY,4950000,125,,10,,495000,d. $3M-5M,15,,Y,N
F0046,2009,2008,46,N,TX,4907772,108,,36,,136327,d. $3M-5M,25,,,N
F0047,2009,2008,47,N,NC,4900000,480,,18,,272222,d. $3M-5M,11,,Y,N
F0048,2009,2008,48,N,GA,4700000,3200,,60,,78333,d. $3M-5M,10,,Y,N
F0049,2009,2008,49,N,TX,4500000,400,,24,,187500,d. $3M-5M,24,,Y,N
F0050,2009,2008,49,N,FL,4500000,200,,27,,166667,d. $3M-5M,10,,Y,N
F0051,2009,2008,49,N,CA,4500000,125,,30,,150000,d. $3M-5M,18,,Y,N
F0052,2009,2008,52,N,GA,4400000,190,,20,,220000,d. $3M-5M,20,,,N
F0053,2009,2008,53,N,MN,4373055,254,,24,,182211,d. $3M-5M,18,,Y,N
F0054,2009,2008,54,N,AR,4337000,156,,11,,394273,d. $3M-5M,7,,Y,N
F0055,2009,2008,55,N,MI,4256000,70,,25,,170240,d. $3M-5M,15,,Y,N
F0056,2009,2008,56,N,TN,4200000,40,,19,,221053,d. $3M-5M,14,,Y,N
F0057,2009,2008,56,N,LA,4200000,35,,10,,420000,d. $3M-5M,15,,,N
F0058,2009,2008,58,N,CA,4134209,65,,17,,243189,d. $3M-5M,32,,Y,N
F0059,2009,2008,59,N,IL,4000000,1377,,40,,100000,d. $3M-5M,14,,Y,N
F0060,2009,2008,60,N,MI,3993078,36,,18,,221838,d. $3M-5M,12,,,N
F0061,2009,2008,61,N,OR,3984000,500,,28,,142286,d. $3M-5M,25,,Y,N
F0062,2009,2008,62,N,NJ,3943297,48,,18,,219072,d. $3M-5M,25,,Y,N
F0063,2009,2008,63,N,TX,3940000,25,,14,,281429,d. $3M-5M,23,,Y,N
F0064,2009,2008,64,N,CA,3846630,76,,8,,480829,d. $3M-5M,15,,,N
F0065,2009,2008,65,N,IL,3604479,400,,17,,212028,d. $3M-5M,10,,Y,N
F0066,2009,2008,66,N,NJ,3558868,293,,17,,209345,d. $3M-5M,5,,Y,N
F0067,2009,2008,67,N,CA,3433229,150,,16,,214577,d. $3M-5M,11,,Y,N
F0068,2009,2008,68,N,MI,3400000,250,,19,,178947,d. $3M-5M,32,,Y,N
F0069,2009,2008,69,N,NY,3276116,25,,12,,273010,d. $3M-5M,5,,Y,N
F0070,2009,2008,70,N,IN,3193079,362,,25,,127723,d. $3M-5M,9,,Y,N
F0071,2009,2008,71,N,CA,3189291,5700,,12,,265774,d. $3M-5M,9,,Y,N
F0072,2009,2008,72,N,AZ,3060477,20,,15,,204032,d. $3M-5M,8,,Y,N
F0073,2009,2008,73,N,FL,3042054,46,,13,,234004,d. $3M-5M,9,,Y,N
F0074,2009,2008,74,N,CA,3000000,50,,10,,300000,d. $3M-5M,20,,,N
F0075,2009,2008,75,N,AZ,2975785,7,,14,,212556,c. $2M-3M,7,,,N
F0076,2009,2008,76,N,CA,2948210,2500,,30,,98274,c. $2M-3M,28,,Y,N
F0077,2009,2008,77,N,NY,2900000,310,,27,,107407,c. $2M-3M,72,,,N
F0078,2009,2008,77,N,CA,2900000,1316,,40,,72500,c. $2M-3M,28,,,N
F0079,2009,2008,79,N,FL,2809003,22,,20,,140450,c. $2M-3M,6,,,N
F0080,2009,2008,80,N,CA,2802931,15,,22,,127406,c. $2M-3M,32,,Y,N
F0081,2009,2008,81,N,OR,2740000,85,,20,,137000,c. $2M-3M,11,,,N
F0082,2009,2008,82,N,IN,2737532,80,,15,,182502,c. $2M-3M,20,,Y,N
F0083,2009,2008,83,N,OR,2700000,,,11,,245455,c. $2M-3M,14,,Y,N
F0084,2009,2008,84,N,OH,2666553,122,,13,,205119,c. $2M-3M,19,,Y,N
F0085,2009,2008,85,N,?Okla.,2663000,92,,11,,242091,c. $2M-3M,20,,,N
F0086,2009,2008,86,N,CA,2631000,50,,16,,164438,c. $2M-3M,26,,,N
F0087,2009,2008,87,N,NC,2628849,120,,18,,146047,c. $2M-3M,6,,,N
F0088,2009,2008,88,N,NJ,2600000,35,,10,,260000,c. $2M-3M,21,,Y,N
F0089,2009,2008,89,N,NY,2570000,100,,10,,257000,c. $2M-3M,8,,,N
F0090,2009,2008,90,N,PA,2529745,510,,16,,158109,c. $2M-3M,27,,Y,N
F0091,2009,2008,91,N,FL,2500932,580,,52,,48095,c. $2M-3M,34,,Y,N
F0092,2009,2008,92,N,AZ,2500000,50,,13,,192308,c. $2M-3M,20,,,N
F0093,2009,2008,93,N,MA,2469152,75,,11,,224468,c. $2M-3M,6.5,,Y,N
F0094,2009,2008,94,N,CA,2450411,51,,10,,245041,c. $2M-3M,4,,Y,N
F0095,2009,2008,95,N,LA,2350000,55,,12,,195833,c. $2M-3M,7,,,N
F0096,2009,2008,96,N,MA,2268213,340,,28,,81008,c. $2M-3M,6,,Y,N
F0097,2009,2008,97,N,CA,2242838,20,,13,,172526,c. $2M-3M,8,,Y,N
F0098,2009,2008,98,N,NY,2200593,65,,12,,183383,c. $2M-3M,24,,Y,N
F0099,2009,2008,99,N,MI,2200000,61,,23,,95652,c. $2M-3M,14,,,N
F0100,2009,2008,100,N,VA,2190000,938,,19,,115263,c. $2M-3M,10,,,N
F0001,2010,2009,1,N,PA,39860989,34118,,1058,,37676,g. $25M+,59,,Y,Y
F0004,2010,2009,2,N,CA,28970000,2360,,87,,332989,g. $25M+,29,,Y,N
F0002,2010,2009,3,N,TX,26025741,1352,,96,,271101,g. $25M+,23,,Y,N
F0101,2010,2009,4,N,IL,25000000,8000,,900,,27778,g. $25M+,74,,,N
F0003,2010,2009,5,N,NY,23000000,120,,95,,242105,f. $10M-25M,34,,Y,N
F0005,2010,2009,6,N,NY,16150000,90,,53,,304717,f. $10M-25M,33,,Y,N
F0017,2010,2009,7,N,WA,13111471,244,,60,,218525,f. $10M-25M,35,,Y,N
F0018,2010,2009,8,N,PA,13100000,975,,67,,195522,f. $10M-25M,55,,Y,N
F0009,2010,2009,9,N,CT,12906000,132,,28,,460929,f. $10M-25M,15,,Y,N
F0012,2010,2009,10,N,CA,12250637,30,,54,,226864,f. $10M-25M,17,,Y,N
F0007,2010,2009,11,N,FL,11140000,242,,77,,144675,f. $10M-25M,23,,Y,N
F0010,2010,2009,12,N,NY,10852330,160,,45,,241163,f. $10M-25M,28,,Y,N
F0045,2010,2009,13,N,NY,9750000,100,,9,,1083333,e. $5M-10M,17,,Y,N
F0015,2010,2009,14,N,MA,8637323,170,,52,,166102,e. $5M-10M,37,,Y,N
F0023,2010,2009,15,N,AZ,8238000,150,,37,,222649,e. $5M-10M,15,,Y,N
F0020,2010,2009,16,N,CA,8133262,30,,46,,176810,e. $5M-10M,16,,Y,N
F0019,2010,2009,17,N,CA,7400000,225,,37,,200000,e. $5M-10M,56,,Y,N
F0021,2010,2009,18,N,?Okla.,7200000,450,,50,,144000,e. $5M-10M,26,,Y,N
F0011,2010,2009,19,N,CA,7174000,2200,,50,,143480,e. $5M-10M,26,,Y,N
F0013,2010,2009,20,N,AL,6700000,100,,40,,167500,e. $5M-10M,11,,Y,N
F0031,2010,2009,21,N,UT,6400000,41,,34,,188235,e. $5M-10M,19,,Y,N
F0053,2010,2009,22,N,MN,6370000,96,,18,,353889,e. $5M-10M,19,,Y,N
F0022,2010,2009,23,N,PA,6200000,1206,,53,,116981,e. $5M-10M,32,,Y,N
F0024,2010,2009,24,N,NY,6085769,165,,41,,148433,e. $5M-10M,16,,Y,N
F0025,2010,2009,25,N,NY,5969297,81,,22,,271332,e. $5M-10M,23,,Y,N
F0027,2010,2009,26,N,MO,5700000,533,,36,,158333,e. $5M-10M,27,,Y,N
F0046,2010,2009,27,N,TX,5553787,94,,33,,168297,e. $5M-10M,26,,Y,N
F0051,2010,2009,28,N,CA,4923482,150,,28,,175839,d. $3M-5M,19,,Y,N
F0040,2010,2009,29,N,MD,4900000,1320,,25,,196000,d. $3M-5M,16,,Y,N
F0035,2010,2009,29,N,?Canada,4900000,1480,,21,,233333,d. $3M-5M,16,,Y,N
F0102,2010,2009,31,N,CA,4811334,125,,24,,200472,d. $3M-5M,20,,Y,N
F0037,2010,2009,32,N,?N.H.,4700000,72,,23,,204348,d. $3M-5M,6,,Y,N
F0032,2010,2009,33,N,NY,4654569,75,,20,,232728,d. $3M-5M,22,,Y,N
F0034,2010,2009,34,N,CA,4595821,45,,15,,306388,d. $3M-5M,15,,Y,N
F0048,2010,2009,35,N,GA,4500000,3000,,45,,100000,d. $3M-5M,11,,Y,N
F0041,2010,2009,36,N,IN,4430555,60,,25,,177222,d. $3M-5M,13,,Y,N
F0103,2010,2009,37,N,?Canada,4220143,140,,45,,93781,d. $3M-5M,52,,Y,N
F0042,2010,2009,38,N,TX,4200000,375,,32,,131250,d. $3M-5M,24,,Y,N
F0056,2010,2009,39,N,TN,4000000,45,,17,,235294,d. $3M-5M,16,,Y,N
F0104,2010,2009,39,N,CA,4000000,181,,16,,250000,d. $3M-5M,60,,,N
F0065,2010,2009,41,N,IL,3927349,229,,14,,280525,d. $3M-5M,11,,Y,N
F0049,2010,2009,42,N,TX,3910000,300,,20,,195500,d. $3M-5M,30,,Y,N
F0036,2010,2009,43,N,AZ,3900000,2100,,35,,111429,d. $3M-5M,15,,Y,N
F0030,2010,2009,44,N,NV,3800000,500,,38,,100000,d. $3M-5M,24,,Y,N
F0084,2010,2009,45,N,OH,3791761,160,,24,,157990,d. $3M-5M,20,,Y,N
F0062,2010,2009,46,N,NJ,3497704,40,,12,,291475,d. $3M-5M,25,,Y,N
F0029,2010,2009,47,N,AZ,3400000,576,,30,,113333,d. $3M-5M,9,,Y,N
F0054,2010,2009,48,N,AR,3386464,180,,10,,338646,d. $3M-5M,7,,Y,N
F0039,2010,2009,49,N,MN,3342519,182,,32,,104454,d. $3M-5M,20,,Y,N
F0091,2010,2009,50,N,FL,3306247,1104,,54,,61227,d. $3M-5M,35,,Y,N
F0069,2010,2009,51,N,NY,3126721,23,,16,,195420,d. $3M-5M,6,,Y,N
F0047,2010,2009,52,N,NC,3097271,350,,17,,182192,d. $3M-5M,11,,Y,N
F0105,2010,2009,53,N,NY,3000000,12,,100,,30000,d. $3M-5M,15,,Y,N
F0106,2010,2009,53,N,?Okla.,3000000,125,,15,,200000,d. $3M-5M,18,,,N
F0085,2010,2009,55,N,?Okla.,2987000,101,,14,,213357,c. $2M-3M,21,,Y,N
F0075,2010,2009,56,N,AZ,2952000,6,,14,,210857,c. $2M-3M,8,,Y,N
F0068,2010,2009,57,N,MI,2900000,130,,18,,161111,c. $2M-3M,33,,Y,N
F0064,2010,2009,58,N,CA,2894713,86,,6,,482452,c. $2M-3M,16,,Y,N
F0077,2010,2009,59,N,NY,2888250,290,,24,,120344,c. $2M-3M,73,,Y,N
F0107,2010,2009,60,N,FL,2875625,225,,22,,130710,c. $2M-3M,27,,Y,N
F0061,2010,2009,61,N,OR,2856000,325,,23,,124174,c. $2M-3M,26,,Y,N
F0006,2010,2009,62,N,CA,2801926,,,65,,43107,c. $2M-3M,11,,Y,N
F0108,2010,2009,63,N,TX,2800100,92,,22,,127277,c. $2M-3M,10,,Y,N
F0067,2010,2009,64,N,CA,2717879,120,,13,,209068,c. $2M-3M,11,,Y,N
F0073,2010,2009,65,N,FL,2679566,52,,13,,206120,c. $2M-3M,10,,Y,N
F0088,2010,2009,66,N,NJ,2620000,40,,11,,238182,c. $2M-3M,23,,Y,N
F0109,2010,2009,67,N,TX,2570000,1600,,35,,73429,c. $2M-3M,22,,Y,N
F0070,2010,2009,68,N,IN,2550461,389,,23,,110890,c. $2M-3M,10,,Y,N
F0110,2010,2009,69,N,FL,2500000,65,,8,,312500,c. $2M-3M,8,,,N
F0111,2010,2009,70,N,CA,2443042,250,,14,,174503,c. $2M-3M,30,,Y,N
F0090,2010,2009,71,N,PA,2334232,32,,16,,145890,c. $2M-3M,28,,Y,N
F0112,2010,2009,72,N,IL,2300000,76,,20,,115000,c. $2M-3M,17,,Y,N
F0094,2010,2009,73,N,CA,2272774,47,,9.5,,239239,c. $2M-3M,5,,Y,N
F0113,2010,2009,74,N,NV,2200000,40,,18,,122222,c. $2M-3M,13,,,N
F0114,2010,2009,74,N,NV,2200000,40,,15,,146667,c. $2M-3M,7.5,,Y,N
F0072,2010,2009,76,N,AZ,2118711,25,,13,,162978,c. $2M-3M,9,,Y,N
F0115,2010,2009,77,N,WA,2073398,187,,17,,121965,c. $2M-3M,4,,Y,N
F0079,2010,2009,78,N,FL,2057954,89,,12,,171496,c. $2M-3M,8,,Y,N
F0086,2010,2009,79,N,CA,2000000,30,,12,,166667,c. $2M-3M,27,,Y,N
F0116,2010,2009,79,N,CA,2000000,35,,6,,333333,c. $2M-3M,39,,,N
F0060,2010,2009,81,N,MI,1983025,12,,14,,141645,b. $1M-2M,13,,Y,N
